423	0	-0.045
424	0.575	0
425	0	-0.045
426	0.575	0
427	0	-0.045
428	0.575	0
429	0	-0.045
430	0.575	0
431	0	-0.045
432	0.575	0
433	0	-0.045
434	0.575	0
435	0	-0.045
436	0.575	0
437	0	-0.045
438	0.575	0
439	0	-0.045
440	0.575	0
441	0	-0.045
442	0.575	0
443	0	-0.045
444	0.575	0
445	0	-0.045
446	0.575	0
447	0	-0.045
448	0.575	0
449	0	-0.045
450	0.575	0
451	0	-0.045
452	0.575	0
453	0	-0.045
454	0.57	0
455	0	-0.045
456	0.575	0
457	0	-0.045
458	0.575	0
459	0	-0.045
460	0.575	0
461	0	-0.045
462	0.57	0
463	0	-0.045
464	0.57	0
465	0	-0.045
466	0.565	0
467	0	-0.045
468	0.56	0
469	0	-0.045
470	0.56	0
471	0	-0.045
472	0.55	0
473	0	-0.045
474	0.545	0
475	0	-0.045
476	0.54	0
477	0	-0.045
478	0.535	0
479	0	-0.05
480	0.525	0
481	0	-0.05
482	0.52	0
483	0	-0.05
484	0.515	0
485	0	-0.05
486	0.505	0
487	0	-0.05
488	0.505	0
489	0	-0.05
490	0.495	0
491	0	-0.05
492	0.49	0
493	0	-0.05
494	0.49	0
495	0	-0.055
496	0.485	0
497	0	-0.055
498	0.485	0
499	0	-0.06
500	0.485	0
501	0	-0.06
502	0.485	0
503	0	-0.06
504	0.48	0
505	0	-0.06
506	0.485	0
507	0	-0.06
508	0.49	0
509	0	-0.06
510	0.49	0
511	0	-0.06
512	0.495	0
513	0	-0.06
514	0.495	0
515	0	-0.06
516	0.505	0
517	0	-0.06
518	0.505	0
519	0	-0.06
520	0.515	0
521	0	-0.055
522	0.515	0
523	0	-0.05
524	0.515	0
525	0	-0.05
526	0.515	0
527	0	-0.05
528	0.515	0
529	0	-0.05
530	0.52	0
531	0	-0.05
532	0.515	0
533	0	-0.05
534	0.515	0
535	0	-0.05
536	0.515	0
537	0	-0.05
538	0.515	0
539	0	-0.05
540	0.51	0
541	0	-0.05
542	0.505	0
543	0	-0.05
544	0.505	0
545	0	-0.055
546	0.505	0
547	0	-0.055
548	0.505	0
549	0	-0.055
550	0.495	0
551	0	-0.06
552	0.49	0
553	0	-0.06
554	0.49	0
555	0	-0.06
556	0.49	0
557	0	-0.055
558	0.485	0
559	0	-0.055
560	0.48	0
561	0	-0.055
562	0.48	0
563	0	-0.055
564	0.48	0
565	0	-0.055
566	0.48	0
567	0	-0.055
568	0.49	0
569	0	-0.05
570	0.495	0
571	0	-0.05
572	0.5	0
573	0	-0.05
574	0.505	0
575	0	-0.05
576	0.515	0
577	0	-0.05
578	0.52	0
579	0	-0.045
580	0.525	0
581	0	-0.045
582	0.535	0
583	0	-0.045
584	0.535	0
585	0	-0.045
586	0.545	0
587	0	-0.045
588	0.55	0
589	0	-0.045
590	0.555	0
591	0	-0.045
592	0.565	0
593	0	-0.045
594	0.565	0
595	0	-0.045
596	0.57	0
597	0	-0.045
598	0.575	0
599	0	-0.045
600	0.575	0
601	0	-0.045
602	0.575	0
603	0	-0.045
604	0.575	0
605	0	-0.045
606	0.575	0
607	0	-0.045
608	0.575	0
609	0	-0.045
610	0.57	0
611	0	-0.045
612	0.575	0
613	0	-0.045
614	0.575	0
615	0	-0.045
616	0.575	0
617	0	-0.045
618	0.57	0
619	0	-0.045
620	0.565	0
621	0	-0.045
622	0.565	0
623	0	-0.045
624	0.555	0
625	0	-0.045
626	0.555	0
627	0	-0.045
628	0.55	0
629	0	-0.045
630	0.545	0
631	0	-0.05
632	0.535	0
633	0	-0.05
634	0.535	0
635	0	-0.05
636	0.53	0
637	0	-0.05
638	0.525	0
639	0	-0.05
640	0.525	0
641	0	-0.05
642	0.515	0
643	0	-0.05
644	0.51	0
645	0	-0.05
646	0.505	0
647	0	-0.055
648	0.5	0
649	0	-0.06
650	0.495	0
651	0	-0.06
652	0.49	0
653	0	-0.06
654	0.485	0
655	0	-0.055
656	0.48	0
657	0	-0.055
658	0.48	0
659	0	-0.055
660	0.48	0
661	0	-0.055
662	0.48	0
663	0	-0.055
664	0.48	0
665	0	-0.05
666	0.49	0
667	0	-0.05
668	0.49	0
669	0	-0.05
670	0.5	0
671	0	-0.045
672	0.5	0
673	0	-0.05
674	0.51	0
675	0	-0.045
676	0.515	0
677	0	-0.045
678	0.52	0
679	0	-0.045
680	0.525	0
681	0	-0.045
682	0.535	0
683	0	-0.045
684	0.535	0
685	0	-0.045
686	0.545	0
687	0	-0.045
688	0.555	0
689	0	-0.045
690	0.555	0
691	0	-0.045
692	0.565	0
693	0	-0.045
694	0.565	0
695	0	-0.045
696	0.57	0
697	0	-0.045
698	0.575	0
699	0	-0.045
700	0.575	0
701	0	-0.045
702	0.57	0
703	0	-0.045
704	0.57	0
705	0	-0.045
706	0.57	0
707	0	-0.045
708	0.57	0
709	0	-0.045
710	0.56	0
711	0	-0.045
712	0.56	0
713	0	-0.05
714	0.55	0
715	0	-0.045
716	0.54	0
717	0	-0.05
718	0.535	0
719	0	-0.05
720	0.525	0
721	0	-0.05
722	0.515	0
723	0	-0.05
724	0.51	0
725	0	-0.055
726	0.505	0
727	0	-0.06
728	0.495	0
729	0	-0.06
730	0.485	0
731	0	-0.06
732	0.485	0
733	0	-0.06
734	0.48	0
735	0	-0.06
736	0.475	0
737	0	-0.055
738	0.48	0
739	0	-0.06
740	0.48	0
741	0	-0.055
742	0.48	0
743	0	-0.05
744	0.485	0
745	0	-0.05
746	0.49	0
747	0	-0.05
748	0.495	0
749	0	-0.05
750	0.505	0
751	0	-0.05
752	0.505	0
753	0	-0.05
754	0.505	0
755	0	-0.05
756	0.515	0
757	0	-0.05
758	0.515	0
759	0	-0.05
760	0.515	0
761	0	-0.05
762	0.525	0
763	0	-0.045
764	0.525	0
765	0	-0.045
766	0.53	0
767	0	-0.045
768	0.535	0
769	0	-0.045
770	0.535	0
771	0	-0.045
772	0.535	0
773	0	-0.045
774	0.535	0
775	0	-0.045
776	0.535	0
777	0	-0.045
778	0.535	0
779	0	-0.045
780	0.535	0
781	0	-0.045
782	0.535	0
783	0	-0.045
784	0.535	0
785	0	-0.045
786	0.54	0
787	0	-0.045
788	0.535	0
789	0	-0.045
790	0.545	0
791	0	-0.045
792	0.545	0
793	0	-0.045
794	0.545	0
795	0	-0.05
796	0.545	0
797	0	-0.045
798	0.545	0
799	0	-0.045
800	0.545	0
801	0	-0.045
802	0.54	0
803	0	-0.045
804	0.54	0
805	0	-0.045
806	0.535	0
807	0	-0.045
808	0.535	0
809	0	-0.045
810	0.535	0
811	0	-0.045
812	0.535	0
813	0	-0.045
814	0.53	0
815	0	-0.045
816	0.525	0
817	0	-0.045
818	0.525	0
819	0	-0.045
820	0.525	0
821	0	-0.045
822	0.525	0
823	0	-0.045
824	0.52	0
825	0	-0.045
826	0.515	0
827	0	-0.05
828	0.51	0
829	0	-0.05
830	0.51	0
831	0	-0.05
832	0.515	0
833	0	-0.05
834	0.505	0
835	0	-0.045
836	0.505	0
837	0	-0.05
838	0.505	0
839	0	-0.05
840	0.505	0
841	0	-0.05
842	0.5	0
843	0	-0.05
844	0.5	0
845	0	-0.05
846	0.5	0
847	0	-0.05
848	0.495	0
849	0	-0.05
850	0.495	0
851	0	-0.05
852	0.495	0
853	0	-0.05
854	0.495	0
855	0	-0.05
856	0.495	0
857	0	-0.05
858	0.495	0
859	0	-0.05
860	0.495	0
861	0	-0.05
862	0.495	0
863	0	-0.05
864	0.495	0
865	0	-0.05
866	0.495	0
867	0	-0.05
868	0.495	0
869	0	-0.05
870	0.495	0
871	0	-0.05
872	0.495	0
873	0	-0.045
874	0.5	0
875	0	-0.05
876	0.5	0
877	0	-0.045
878	0.5	0
879	0	-0.05
880	0.5	0
881	0	-0.05
882	0.5	0
883	0	-0.05
884	0.5	0
885	0	-0.05
886	0.5	0
887	0	-0.045
888	0.5	0
889	0	-0.045
890	0.5	0
891	0	-0.045
892	0.5	0
893	0	-0.045
894	0.5	0
895	0	-0.045
896	0.505	0
897	0	-0.045
898	0.505	0
899	0	-0.045
900	0.505	0
901	0	-0.045
902	0.505	0
903	0	-0.045
904	0.505	0
905	0	-0.045
906	0.505	0
907	0	-0.045
908	0.505	0
909	0	-0.045
910	0.51	0
911	0	-0.045
912	0.515	0
913	0	-0.045
914	0.515	0
915	0	-0.045
916	0.515	0
917	0	-0.045
918	0.51	0
919	0	-0.045
920	0.485	0
921	0	-0.045
922	0.465	0
923	0	-0.045
924	0.45	0
925	0	-0.045
926	0.43	0
927	0	-0.045
928	0.395	0
929	0	-0.045
930	0.375	0
931	0	-0.045
932	0.345	0
933	0	-0.045
934	0.32	0
935	0	-0.045
936	0.295	0
937	0	-0.045
938	0.27	0
939	0	-0.045
940	0.25	0
941	0	-0.045
942	0.225	0
943	0	-0.045
944	0.185	0
945	0	-0.045
946	0.175	0
947	0	-0.04
948	0.155	0
949	0	-0.045
950	0.15	0
951	0	-0.045
952	0.09	0
953	0	-0.045
954	0.03	0
955	0	-0.04
956	0	0
957	0	-0.045
958	-0.01	0
959	0	-0.04
960	-0.04	0
961	0	-0.045
962	-0.075	0
963	0	-0.04
964	-0.115	0
965	0	-0.045
966	-0.155	0
967	0	-0.045
968	-0.19	0
969	0	-0.045
970	-0.22	0
971	0	-0.045
972	-0.25	0
973	0	-0.045
974	-0.265	0
975	0	-0.045
976	-0.28	0
977	0	-0.045
978	-0.295	0
979	0	-0.05
980	-0.3	0
981	0	-0.05
982	-0.31	0
983	0	-0.05
984	-0.325	0
985	0	-0.05
986	-0.33	0
987	0	-0.05
988	-0.33	0
989	0	-0.05
990	-0.34	0
991	0	-0.05
992	-0.34	0
993	0	-0.05
994	-0.33	0
995	0	-0.04
996	-0.33	0
997	0	-0.04
998	-0.33	0
999	0	-0.04
1000	-0.355	0
1001	0	-0.04
1002	-0.375	0
1003	0	-0.035
1004	-0.43	0
1005	0	-0.035
1006	-0.465	0
1007	0	-0.03
1008	-0.51	0
1009	0	-0.015
1010	-0.55	0
1011	0	-0.015
1012	-0.6	0
1013	0	-0.015
1014	-0.635	0
1015	0	-0.01
1016	-0.685	0
1017	0	-0.005
1018	-0.725	0
1019	0	-0.005
1020	-0.75	0
1021	0	0
1022	-0.795	0
1023	0	0
1024	-0.795	0
1025	0	0
1026	-0.79	0
1027	0	0
1028	-0.79	0
1029	0	0
1030	-0.79	0
1031	0	0
1032	-0.79	0
1033	0	0
1034	-0.8	0
1035	0	-0.005
1036	-0.8	0
1037	0	0
1038	-0.8	0
1039	0	0
1040	-0.81	0
1041	0	-0.005
1042	-0.81	0
1043	0	-0.005
1044	-0.83	0
1045	0	-0.005
1046	-0.85	0
1047	0	-0.005
1048	-0.88	0
1049	0	0
1050	-0.925	0
1051	0	-0.005
1052	-0.95	0
1053	0	-0.005
1054	-0.985	0
1055	0	-0.005
1056	-1.025	0
1057	0	-0.005
1058	-1.055	0
1059	0	-0.005
1060	-1.095	0
1061	0	-0.005
1062	-1.13	0
1063	0	-0.005
1064	-1.165	0
1065	0	-0.005
1066	-1.18	0
1067	0	-0.005
1068	-1.185	0
1069	0	-0.005
1070	-1.195	0
1071	0	0
1072	-1.2	0
1073	0	-0.005
1074	-1.2	0
1075	0	-0.005
1076	-1.205	0
1077	0	-0.005
1078	-1.205	0
1079	0	0
1080	-1.205	0
1081	0	-0.005
1082	-1.205	0
1083	0	0
1084	-1.21	0
1085	0	-0.005
1086	-1.21	0
1087	0	0
1088	-1.21	0
1089	0	0
1090	-1.205	0
1091	0	0
1092	-1.205	0
1093	0	0
1094	-1.205	0
1095	0	0
1096	-1.21	0
1097	0	0
1098	-1.205	0
1099	0	0
1100	-1.21	0
1101	0	0
1102	-1.2	0
1103	0	0
1104	-1.21	0
1105	0	0
1106	-1.21	0
1107	0	-0.005
1108	-1.21	0
1109	0	0
1110	-1.205	0
1111	0	0
1112	-1.205	0
1113	0	0
1114	-1.205	0
1115	0	0
1116	-1.205	0
1117	0	0
1118	-1.205	0
1119	0	0
1120	-1.205	0
1121	0	0
1122	-1.205	0
1123	0	0
1124	-1.2	0
1125	0	0
1126	-1.2	0
1127	0	-0.005
1128	-1.2	0
1129	0	-0.005
1130	-1.195	0
1131	0	-0.005
1132	-1.19	0
1133	0	-0.005
1134	-1.185	0
1135	0	0
1136	-1.18	0
1137	0	-0.005
1138	-1.175	0
1139	0	0
1140	-1.165	0
1141	0	0
1142	-1.155	0
1143	0	0
1144	-1.15	0
1145	0	0
1146	-1.14	0
1147	0	0
1148	-1.135	0
1149	0	0
1150	-1.125	0
1151	0	0
1152	-1.12	0
1153	0	0
1154	-1.12	0
1155	0	0
1156	-1.115	0
1157	0	0
1158	-1.115	0
1159	0	0
1160	-1.115	0
1161	0	0.005
1162	-1.115	0
1163	0	0.005
1164	-1.125	0
1165	0	0
1166	-1.13	0
1167	0	0
1168	-1.135	0
1169	0	0
1170	-1.145	0
1171	0	0
1172	-1.155	0
1173	0	0
1174	-1.165	0
1175	0	0
1176	-1.165	0
1177	0	0
1178	-1.175	0
1179	0	0
1180	-1.175	0
1181	0	0.005
1182	-1.185	0
1183	0	0
1184	-1.185	0
1185	0	-0.005
1186	-1.195	0
1187	0	-0.015
1188	-1.205	0
1189	0	-0.04
1190	-1.205	0
1191	0	-0.055
1192	-1.205	0
1193	0	-0.06
1194	-1.205	0
1195	0	-0.07
1196	-1.21	0
1197	0	-0.07
1198	-1.205	0
1199	0	-0.075
1200	-1.205	0
1201	0	-0.085
1202	-1.205	0
1203	0	-0.085
1204	-1.205	0
1205	0	-0.09
1206	-1.2	0
1207	0	-0.09
1208	-1.2	0
1209	0	-0.095
1210	-1.2	0
1211	0	-0.095
1212	-1.205	0
1213	0	-0.1
1214	-1.205	0
1215	0	-0.1
1216	-1.2	0
1217	0	-0.1
1218	-1.195	0
1219	0	-0.1
1220	-1.195	0
1221	0	-0.1
1222	-1.195	0
1223	0	-0.1
1224	-1.195	0
1225	0	-0.1
1226	-1.195	0
1227	0	-0.11
1228	-1.215	0
1229	0	-0.145
1230	-1.215	0
1231	0	-0.185
1232	-1.215	0
1233	0	-0.225
1234	-1.215	0
1235	0	-0.275
1236	-1.205	0
1237	0	-0.31
1238	-1.205	0
1239	0	-0.355
1240	-1.2	0
1241	0	-0.4
1242	-1.2	0
1243	0	-0.445
1244	-1.19	0
1245	0	-0.49
1246	-1.19	0
1247	0	-0.54
1248	-1.19	0
1249	0	-0.57
1250	-1.18	0
1251	0	-0.575
1252	-1.18	0
1253	0	-0.575
1254	-1.18	0
1255	0	-0.58
1256	-1.17	0
1257	0	-0.575
1258	-1.17	0
1259	0	-0.59
1260	-1.17	0
1261	0	-0.595
1262	-1.16	0
1263	0	-0.595
1264	-1.16	0
1265	0	-0.6
1266	-1.16	0
1267	0	-0.6
1268	-1.16	0
1269	0	-0.6
1270	-1.16	0
1271	0	-0.61
1272	-1.16	0
1273	0	-0.62
1274	-1.16	0
1275	0	-0.63
1276	-1.16	0
1277	0	-0.64
1278	-1.16	0
1279	0	-0.66
1280	-1.16	0
1281	0	-0.685
1282	-1.16	0
1283	0	-0.71
1284	-1.16	0
1285	0	-0.73
1286	-1.16	0
1287	0	-0.75
1288	-1.165	0
1289	0	-0.775
1290	-1.165	0
1291	0	-0.805
1292	-1.165	0
1293	0	-0.82
1294	-1.17	0
1295	0	-0.825
1296	-1.175	0
1297	0	-0.835
1298	-1.18	0
1299	0	-0.845
1300	-1.185	0
1301	0	-0.85
1302	-1.185	0
1303	0	-0.855
1304	-1.19	0
1305	0	-0.865
1306	-1.195	0
1307	0	-0.87
1308	-1.205	0
1309	0	-0.88
1310	-1.205	0
1311	0	-0.895
1312	-1.21	0
1313	0	-0.915
1314	-1.215	0
1315	0	-0.94
1316	-1.215	0
1317	0	-0.96
1318	-1.225	0
1319	0	-0.98
1320	-1.225	0
1321	0	-1
1322	-1.225	0
1323	0	-1.03
1324	-1.23	0
1325	0	-1.05
1326	-1.23	0
1327	0	-1.08
1328	-1.235	0
1329	0	-1.1
1330	-1.225	0
1331	0	-1.13
1332	-1.23	0
1333	0	-1.14
1334	-1.23	0
1335	0	-1.15
1336	-1.23	0
1337	0	-1.15
1338	-1.225	0
1339	0	-1.155
1340	-1.225	0
1341	0	-1.17
1342	-1.225	0
1343	0	-1.175
1344	-1.22	0
1345	0	-1.175
1346	-1.22	0
1347	0	-1.185
1348	-1.22	0
1349	0	-1.18
1350	-1.22	0
1351	0	-1.18
1352	-1.22	0
1353	0	-1.18
1354	-1.22	0
1355	0	-1.19
1356	-1.215	0
1357	0	-1.18
1358	-1.215	0
1359	0	-1.185
1360	-1.21	0
1361	0	-1.185
1362	-1.21	0
1363	0	-1.18
1364	-1.21	0
1365	0	-1.185
1366	-1.21	0
1367	0	-1.185
1368	-1.205	0
1369	0	-1.185
1370	-1.21	0
1371	0	-1.185
1372	-1.205	0
1373	0	-1.19
1374	-1.205	0
1375	0	-1.185
1376	-1.2	0
1377	0	-1.185
1378	-1.2	0
1379	0	-1.185
1380	-1.205	0
1381	0	-1.185
1382	-1.2	0
1383	0	-1.185
1384	-1.2	0
1385	0	-1.185
1386	-1.205	0
1387	0	-1.185
1388	-1.205	0
1389	0	-1.185
1390	-1.21	0
1391	0	-1.185
1392	-1.21	0
1393	0	-1.185
1394	-1.21	0
1395	0	-1.185
1396	-1.21	0
1397	0	-1.19
1398	-1.215	0
1399	0	-1.19
1400	-1.22	0
1401	0	-1.19
1402	-1.22	0
1403	0	-1.195
1404	-1.22	0
1405	0	-1.195
1406	-1.22	0
1407	0	-1.19
1408	-1.22	0
1409	0	-1.19
1410	-1.22	0
1411	0	-1.19
1412	-1.22	0
1413	0	-1.19
1414	-1.08	0
1415	0	-1.205
1416	-1.005	0
1417	0	-1.255
1418	-1.005	0
1419	0	-1.26
1420	-0.915	0
1421	0	-1.26
1422	-0.76	0
1423	0	-1.26
1424	-0.485	0
1425	0	-1.235
1426	-0.01	0
1427	0	-1.225
1428	0.195	0
1429	0	-1.28
1430	0.455	0
1431	0	-1.38
1432	0.715	0
1433	0	-1.42
1434	0.98	0
1435	0	-1.46
1436	1.235	0
1437	0	-1.51
1438	1.325	0
1439	0	-1.53
1440	1.325	0
1441	0	-1.53
1442	1.33	0
1443	0	-1.53
1444	1.335	0
1445	0	-1.525
1446	1.345	0
1447	0	-1.52
1448	1.35	0
1449	0	-1.52
1450	1.36	0
1451	0	-1.515
1452	1.36	0
1453	0	-1.515
1454	1.37	0
1455	0	-1.515
1456	1.37	0
1457	0	-1.515
1458	1.37	0
1459	0	-1.51
1460	1.37	0
1461	0	-1.51
1462	1.375	0
1463	0	-1.51
1464	1.375	0
1465	0	-1.51
1466	1.37	0
1467	0	-1.51
1468	1.37	0
1469	0	-1.51
1470	1.37	0
1471	0	-1.51
1472	1.365	0
1473	0	-1.525
1474	1.365	0
1475	0	-1.53
1476	1.355	0
1477	0	-1.535
1478	1.35	0
1479	0	-1.54
1480	1.345	0
1481	0	-1.55
1482	1.34	0
1483	0	-1.55
1484	1.335	0
1485	0	-1.55
1486	1.335	0
1487	0	-1.555
1488	1.33	0
1489	0	-1.56
1490	1.33	0
1491	0	-1.555
1492	1.325	0
1493	0	-1.56
1494	1.325	0
1495	0	-1.56
1496	1.325	0
1497	0	-1.56
1498	1.325	0
1499	0	-1.555
1500	1.325	0
1501	0	-1.56
1502	1.315	0
1503	0	-1.56
1504	1.315	0
1505	0	-1.56
1506	1.315	0
1507	0	-1.56
1508	1.315	0
1509	0	-1.56
1510	1.325	0
1511	0	-1.56
1512	1.325	0
1513	0	-1.56
1514	1.32	0
1515	0	-1.56
1516	1.325	0
1517	0	-1.56
1518	1.325	0
1519	0	-1.56
1520	1.325	0
1521	0	-1.56
1522	1.325	0
1523	0	-1.56
1524	1.325	0
1525	0	-1.56
1526	1.33	0
1527	0	-1.56
1528	1.33	0
1529	0	-1.56
1530	1.335	0
1531	0	-1.56
1532	1.335	0
1533	0	-1.56
1534	1.335	0
1535	0	-1.56
1536	1.34	0
1537	0	-1.56
1538	1.345	0
1539	0	-1.555
1540	1.345	0
1541	0	-1.555
1542	1.345	0
1543	0	-1.555
1544	1.35	0
1545	0	-1.555
1546	1.355	0
1547	0	-1.55
1548	1.355	0
1549	0	-1.55
1550	1.36	0
1551	0	-1.55
1552	1.365	0
1553	0	-1.565
1554	1.36	0
1555	0	-1.545
1556	1.345	0
1557	0	-1.46
1558	1.325	0
1559	0	-1.31
1560	1.3	0
1561	0	-1.2
1562	1.27	0
1563	0	-1.085
1564	1.205	0
1565	0	-0.81
1566	1.195	0
1567	0	-0.815
1568	1.14	0
1569	0	-0.605
1570	1.095	0
1571	0	-0.455
1572	1.06	0
1573	0	-0.305
1574	1.02	0
1575	0	-0.15
1576	1.005	0
1577	0	-0.09
1578	1.005	0
1579	0	-0.075
1580	1.005	0
1581	0	-0.07
1582	1.005	0
1583	0	-0.055
1584	1.005	0
1585	0	-0.055
1586	1	0
1587	0	-0.055
