1	0
3	0
5	0
7	0
9	0
11	0
13	0
15	0
17	0
19	0
21	0
23	0
25	0
27	0
29	0
31	0
33	0
35	0
37	0
39	0
41	0
43	0
45	0
47	0
49	0
51	0
53	-0.005
55	-0.005
57	-0.005
59	-0.005
61	-0.005
63	-0.01
65	-0.015
67	-0.02
69	-0.02
71	-0.02
73	-0.02
75	-0.02
77	-0.015
79	-0.015
81	-0.015
83	-0.015
85	-0.01
87	-0.005
89	-0.005
91	-0.005
93	-0.005
95	-0.005
97	0
99	-0.005
101	-0.005
103	0
105	0
107	0
109	0
111	0
113	0
115	0
117	0
119	0
121	0
123	0
125	0
127	0
129	0
131	0
133	0
135	0
137	0
139	0
141	0
143	0
145	0
147	0
149	0
151	0
153	0
155	0
157	0
159	0
161	0
163	0
165	0
167	0
169	0
171	0
173	0
175	0
177	0
179	0
181	-0.005
183	-0.005
185	-0.005
187	-0.005
189	-0.005
191	-0.005
193	-0.005
195	-0.005
197	-0.005
199	-0.01
201	-0.015
203	-0.015
205	-0.015
207	-0.01
209	-0.015
211	-0.015
213	-0.015
215	-0.01
217	-0.01
219	-0.01
221	-0.005
223	-0.005
225	-0.005
227	-0.005
229	0
231	0
233	0
235	0
237	0
239	0
241	0
243	0
245	0
247	0
249	0
251	0
253	0
255	0
257	0
259	0
261	0
263	0
265	0
267	0
269	0
271	0
273	0
275	0
277	0
279	0
281	0
283	0
285	0
287	-0.005
289	-0.005
291	0
293	0
295	0
297	-0.01
299	-0.03
301	-0.03
303	-0.03
305	-0.03
307	-0.035
309	-0.04
311	-0.045
313	-0.05
315	-0.055
317	-0.06
319	-0.06
321	-0.06
323	-0.06
325	-0.06
327	-0.06
329	-0.06
331	-0.06
333	-0.065
335	-0.065
337	-0.065
339	-0.065
341	-0.06
343	-0.06
345	-0.06
347	-0.06
349	-0.055
351	-0.05
353	-0.05
355	-0.05
357	-0.05
359	-0.05
361	-0.05
363	-0.05
365	-0.05
367	-0.05
369	-0.05
371	-0.045
373	-0.045
375	-0.045
377	-0.045
379	-0.045
381	-0.045
383	-0.045
385	-0.045
387	-0.045
389	-0.045
391	-0.045
393	-0.045
395	-0.045
397	-0.045
399	-0.045
401	-0.045
403	-0.045
405	-0.045
407	-0.045
409	-0.045
411	-0.045
413	-0.045
415	-0.045
417	-0.045
419	-0.045
421	-0.045
423	-0.045
425	-0.045
427	-0.045
429	-0.045
431	-0.045
433	-0.045
435	-0.045
437	-0.045
439	-0.045
441	-0.045
443	-0.045
445	-0.045
447	-0.045
449	-0.045
451	-0.045
453	-0.045
455	-0.045
457	-0.045
459	-0.045
461	-0.045
463	-0.045
465	-0.045
467	-0.045
469	-0.045
471	-0.045
473	-0.045
475	-0.045
477	-0.045
479	-0.05
481	-0.05
483	-0.05
485	-0.05
487	-0.05
489	-0.05
491	-0.05
493	-0.05
495	-0.055
497	-0.055
499	-0.06
501	-0.06
503	-0.06
505	-0.06
507	-0.06
509	-0.06
511	-0.06
513	-0.06
515	-0.06
517	-0.06
519	-0.06
521	-0.055
523	-0.05
525	-0.05
527	-0.05
529	-0.05
531	-0.05
533	-0.05
535	-0.05
537	-0.05
539	-0.05
541	-0.05
543	-0.05
545	-0.055
547	-0.055
549	-0.055
551	-0.06
553	-0.06
555	-0.06
557	-0.055
559	-0.055
561	-0.055
563	-0.055
565	-0.055
567	-0.055
569	-0.05
571	-0.05
573	-0.05
575	-0.05
577	-0.05
579	-0.045
581	-0.045
583	-0.045
585	-0.045
587	-0.045
589	-0.045
591	-0.045
593	-0.045
595	-0.045
597	-0.045
599	-0.045
601	-0.045
603	-0.045
605	-0.045
607	-0.045
609	-0.045
611	-0.045
613	-0.045
615	-0.045
617	-0.045
619	-0.045
621	-0.045
623	-0.045
625	-0.045
627	-0.045
629	-0.045
631	-0.05
633	-0.05
635	-0.05
637	-0.05
639	-0.05
641	-0.05
643	-0.05
645	-0.05
647	-0.055
649	-0.06
651	-0.06
653	-0.06
655	-0.055
657	-0.055
659	-0.055
661	-0.055
663	-0.055
665	-0.05
667	-0.05
669	-0.05
671	-0.045
673	-0.05
675	-0.045
677	-0.045
679	-0.045
681	-0.045
683	-0.045
685	-0.045
687	-0.045
689	-0.045
691	-0.045
693	-0.045
695	-0.045
697	-0.045
699	-0.045
701	-0.045
703	-0.045
705	-0.045
707	-0.045
709	-0.045
711	-0.045
713	-0.05
715	-0.045
717	-0.05
719	-0.05
721	-0.05
723	-0.05
725	-0.055
727	-0.06
729	-0.06
731	-0.06
733	-0.06
735	-0.06
737	-0.055
739	-0.06
741	-0.055
743	-0.05
745	-0.05
747	-0.05
749	-0.05
751	-0.05
753	-0.05
755	-0.05
757	-0.05
759	-0.05
761	-0.05
763	-0.045
765	-0.045
767	-0.045
769	-0.045
771	-0.045
773	-0.045
775	-0.045
777	-0.045
779	-0.045
781	-0.045
783	-0.045
785	-0.045
787	-0.045
789	-0.045
791	-0.045
793	-0.045
795	-0.05
797	-0.045
799	-0.045
801	-0.045
803	-0.045
805	-0.045
807	-0.045
809	-0.045
811	-0.045
813	-0.045
815	-0.045
817	-0.045
819	-0.045
821	-0.045
823	-0.045
825	-0.045
827	-0.05
829	-0.05
831	-0.05
833	-0.05
835	-0.045
837	-0.05
839	-0.05
841	-0.05
843	-0.05
845	-0.05
847	-0.05
849	-0.05
851	-0.05
853	-0.05
855	-0.05
857	-0.05
859	-0.05
861	-0.05
863	-0.05
865	-0.05
867	-0.05
869	-0.05
871	-0.05
873	-0.045
875	-0.05
877	-0.045
879	-0.05
881	-0.05
883	-0.05
885	-0.05
887	-0.045
889	-0.045
891	-0.045
893	-0.045
895	-0.045
897	-0.045
899	-0.045
901	-0.045
903	-0.045
905	-0.045
907	-0.045
909	-0.045
911	-0.045
913	-0.045
915	-0.045
917	-0.045
919	-0.045
921	-0.045
923	-0.045
925	-0.045
927	-0.045
929	-0.045
931	-0.045
933	-0.045
935	-0.045
937	-0.045
939	-0.045
941	-0.045
943	-0.045
945	-0.045
947	-0.04
949	-0.045
951	-0.045
953	-0.045
955	-0.04
957	-0.045
959	-0.04
961	-0.045
963	-0.04
965	-0.045
967	-0.045
969	-0.045
971	-0.045
973	-0.045
975	-0.045
977	-0.045
979	-0.05
981	-0.05
983	-0.05
985	-0.05
987	-0.05
989	-0.05
991	-0.05
993	-0.05
995	-0.04
997	-0.04
999	-0.04
1001	-0.04
1003	-0.035
1005	-0.035
1007	-0.03
1009	-0.015
1011	-0.015
1013	-0.015
1015	-0.01
1017	-0.005
1019	-0.005
1021	0
1023	0
1025	0
1027	0
1029	0
1031	0
1033	0
1035	-0.005
1037	0
1039	0
1041	-0.005
1043	-0.005
1045	-0.005
1047	-0.005
1049	0
1051	-0.005
1053	-0.005
1055	-0.005
1057	-0.005
1059	-0.005
1061	-0.005
1063	-0.005
1065	-0.005
1067	-0.005
1069	-0.005
1071	0
1073	-0.005
1075	-0.005
1077	-0.005
1079	0
1081	-0.005
1083	0
1085	-0.005
1087	0
1089	0
1091	0
1093	0
1095	0
1097	0
1099	0
1101	0
1103	0
1105	0
1107	-0.005
1109	0
1111	0
1113	0
1115	0
1117	0
1119	0
1121	0
1123	0
1125	0
1127	-0.005
1129	-0.005
1131	-0.005
1133	-0.005
1135	0
1137	-0.005
1139	0
1141	0
1143	0
1145	0
1147	0
1149	0
1151	0
1153	0
1155	0
1157	0
1159	0
1161	0.005
1163	0.005
1165	0
1167	0
1169	0
1171	0
1173	0
1175	0
1177	0
1179	0
1181	0.005
1183	0
1185	-0.005
1187	-0.015
1189	-0.04
1191	-0.055
1193	-0.06
1195	-0.07
1197	-0.07
1199	-0.075
1201	-0.085
1203	-0.085
1205	-0.09
1207	-0.09
1209	-0.095
1211	-0.095
1213	-0.1
1215	-0.1
1217	-0.1
1219	-0.1
1221	-0.1
1223	-0.1
1225	-0.1
1227	-0.11
1229	-0.145
1231	-0.185
1233	-0.225
1235	-0.275
1237	-0.31
1239	-0.355
1241	-0.4
1243	-0.445
1245	-0.49
1247	-0.54
1249	-0.57
1251	-0.575
1253	-0.575
1255	-0.58
1257	-0.575
1259	-0.59
1261	-0.595
1263	-0.595
1265	-0.6
1267	-0.6
1269	-0.6
1271	-0.61
1273	-0.62
1275	-0.63
1277	-0.64
1279	-0.66
1281	-0.685
1283	-0.71
1285	-0.73
1287	-0.75
1289	-0.775
1291	-0.805
1293	-0.82
1295	-0.825
1297	-0.835
1299	-0.845
1301	-0.85
1303	-0.855
1305	-0.865
1307	-0.87
1309	-0.88
1311	-0.895
1313	-0.915
1315	-0.94
1317	-0.96
1319	-0.98
1321	-1
1323	-1.03
1325	-1.05
1327	-1.08
1329	-1.1
1331	-1.13
1333	-1.14
1335	-1.15
1337	-1.15
1339	-1.155
1341	-1.17
1343	-1.175
1345	-1.175
1347	-1.185
1349	-1.18
1351	-1.18
1353	-1.18
1355	-1.19
1357	-1.18
1359	-1.185
1361	-1.185
1363	-1.18
1365	-1.185
1367	-1.185
1369	-1.185
1371	-1.185
1373	-1.19
1375	-1.185
1377	-1.185
1379	-1.185
1381	-1.185
1383	-1.185
1385	-1.185
1387	-1.185
1389	-1.185
1391	-1.185
1393	-1.185
1395	-1.185
1397	-1.19
1399	-1.19
1401	-1.19
1403	-1.195
1405	-1.195
1407	-1.19
1409	-1.19
1411	-1.19
1413	-1.19
1415	-1.205
1417	-1.255
1419	-1.26
1421	-1.26
1423	-1.26
1425	-1.235
1427	-1.225
1429	-1.28
1431	-1.38
1433	-1.42
1435	-1.46
1437	-1.51
1439	-1.53
1441	-1.53
1443	-1.53
1445	-1.525
1447	-1.52
1449	-1.52
1451	-1.515
1453	-1.515
1455	-1.515
1457	-1.515
1459	-1.51
1461	-1.51
1463	-1.51
1465	-1.51
1467	-1.51
1469	-1.51
1471	-1.51
1473	-1.525
1475	-1.53
1477	-1.535
1479	-1.54
1481	-1.55
1483	-1.55
1485	-1.55
1487	-1.555
1489	-1.56
1491	-1.555
1493	-1.56
1495	-1.56
1497	-1.56
1499	-1.555
1501	-1.56
1503	-1.56
1505	-1.56
1507	-1.56
1509	-1.56
1511	-1.56
1513	-1.56
1515	-1.56
1517	-1.56
1519	-1.56
1521	-1.56
1523	-1.56
1525	-1.56
1527	-1.56
1529	-1.56
1531	-1.56
1533	-1.56
1535	-1.56
1537	-1.56
1539	-1.555
1541	-1.555
1543	-1.555
1545	-1.555
1547	-1.55
1549	-1.55
1551	-1.55
1553	-1.565
1555	-1.545
1557	-1.46
1559	-1.31
1561	-1.2
1563	-1.085
1565	-0.81
1567	-0.815
1569	-0.605
1571	-0.455
1573	-0.305
1575	-0.15
1577	-0.09
1579	-0.075
1581	-0.07
1583	-0.055
1585	-0.055
1587	-0.055
1589	-0.055
1591	-0.055
1593	-0.055
1595	-0.05
1597	-0.045
1599	-0.045
1601	-0.04
1603	-0.04
1605	-0.035
1607	-0.03
1609	-0.015
1611	-0.03
1613	-0.015
1615	-0.015
1617	-0.015
1619	-0.015
1621	-0.015
1623	-0.015
1625	-0.01
1627	-0.01
1629	0.04
1631	0.085
1633	0.14
1635	0.18
1637	0.225
1639	0.275
1641	0.31
1643	0.33
1645	0.335
1647	0.34
1649	0.34
1651	0.34
1653	0.34
1655	0.34
1657	0.34
1659	0.345
1661	0.35
1663	0.355
1665	0.35
1667	0.355
1669	0.355
1671	0.355
1673	0.375
1675	0.41
1677	0.445
1679	0.46
1681	0.505
1683	0.545
1685	0.585
1687	0.62
1689	0.66
1691	0.7
1693	0.745
1695	0.75
1697	0.76
1699	0.77
1701	0.77
1703	0.765
1705	0.765
1707	0.775
1709	0.78
1711	0.78
1713	0.775
1715	0.8
1717	0.815
1719	0.835
1721	0.86
1723	0.87
1725	0.89
1727	0.91
1729	0.93
1731	0.955
1733	0.97
1735	0.985
1737	1
1739	1.005
1741	1.01
1743	1.01
1745	1.015
1747	1.015
1749	1.015
1751	1.015
1753	1.02
1755	1.015
1757	1.015
1759	1.025
1761	1.025
1763	1.025
1765	1.03
1767	1.03
1769	1.035
1771	1.035
1773	1.04
1775	1.04
1777	1.045
1779	1.045
1781	1.05
1783	1.05
1785	1.055
1787	1.06
1789	1.06
1791	1.06
1793	1.055
1795	1.06
1797	1.06
1799	1.06
1801	1.06
1803	1.06
1805	1.055
1807	1.055
1809	1.05
1811	1.05
1813	1.05
1815	1.05
1817	1.05
1819	1.05
1821	1.06
1823	1.06
1825	1.06
1827	1.06
1829	1.065
1831	1.065
1833	1.065
1835	1.065
1837	1.07
1839	1.075
1841	1.075
1843	1.08
1845	1.08
1847	1.08
1849	1.08
1851	1.08
1853	1.08
1855	1.08
1857	1.08
1859	1.08
1861	1.075
1863	1.075
1865	1.07
1867	1.065
1869	1.065
1871	1.065
1873	1.065
1875	1.06
1877	1.06
1879	1.06
1881	1.06
1883	1.06
1885	1.06
1887	1.06
1889	1.06
1891	1.06
1893	1.06
1895	1.06
1897	1.065
1899	1.065
1901	1.065
1903	1.06
1905	1.06
1907	1.065
1909	1.065
1911	1.065
1913	1.065
1915	1.065
1917	1.065
1919	1.075
1921	1.075
1923	1.08
1925	1.08
1927	1.095
1929	1.11
1931	1.115
1933	1.13
1935	1.175
1937	1.215
1939	1.255
1941	1.305
1943	1.35
1945	1.395
1947	1.445
1949	1.5
1951	1.525
1953	1.525
1955	1.525
1957	1.53
1959	1.53
1961	1.53
1963	1.53
1965	1.53
1967	1.53
1969	1.53
1971	1.53
1973	1.53
1975	1.53
1977	1.53
1979	1.53
1981	1.53
1983	1.53
1985	1.53
1987	1.53
1989	1.53
1991	1.53
1993	1.53
1995	1.53
1997	1.575
1999	1.585
2001	1.58
2003	1.585
2005	1.61
2007	1.61
2009	1.61
2011	1.61
2013	1.605
2015	1.605
2017	1.61
2019	1.61
2021	1.61
2023	1.61
2025	1.605
2027	1.61
2029	1.61
2031	1.61
2033	1.61
2035	1.61
2037	1.615
2039	1.62
2041	1.625
2043	1.63
2045	1.635
2047	1.635
2049	1.635
2051	1.635
2053	1.635
2055	1.635
2057	1.635
2059	1.635
2061	1.635
2063	1.635
2065	1.635
2067	1.635
2069	1.635
2071	1.635
2073	1.635
2075	1.635
2077	1.635
2079	1.635
2081	1.63
2083	1.63
2085	1.63
2087	1.63
2089	1.63
2091	1.625
2093	1.63
2095	1.63
2097	1.625
2099	1.625
2101	1.625
2103	1.63
2105	1.625
2107	1.625
2109	1.625
2111	1.625
2113	1.625
2115	1.62
2117	1.62
2119	1.62
2121	1.62
2123	1.625
2125	1.62
2127	1.62
2129	1.62
2131	1.615
2133	1.615
2135	1.61
2137	1.61
2139	1.61
2141	1.61
2143	1.615
2145	1.615
2147	1.615
2149	1.62
2151	1.62
2153	1.62
2155	1.62
2157	1.625
2159	1.63
2161	1.63
2163	1.63
2165	1.635
2167	1.635
2169	1.635
2171	1.635
2173	1.635
2175	1.635
2177	1.635
2179	1.63
2181	1.625
2183	1.625
2185	1.625
2187	1.625
2189	1.62
2191	1.625
2193	1.62
2195	1.62
2197	1.62
2199	1.62
2201	1.62
2203	1.615
2205	1.615
2207	1.615
2209	1.615
2211	1.615
2213	1.61
2215	1.61
2217	1.615
2219	1.615
2221	1.62
2223	1.62
2225	1.62
2227	1.62
2229	1.62
2231	1.62
2233	1.625
2235	1.625
2237	1.63
2239	1.63
2241	1.63
2243	1.63
2245	1.63
2247	1.635
2249	1.64
2251	1.64
2253	1.64
2255	1.64
2257	1.64
2259	1.64
2261	1.63
2263	1.63
2265	1.63
2267	1.63
2269	1.63
2271	1.63
2273	1.63
2275	1.63
2277	1.625
2279	1.625
2281	1.625
2283	1.615
2285	1.615
2287	1.615
2289	1.615
2291	1.615
2293	1.615
2295	1.615
2297	1.615
2299	1.615
2301	1.62
2303	1.625
2305	1.625
2307	1.625
2309	1.625
2311	1.625
2313	1.625
2315	1.625
2317	1.63
